time,airtime,channel,co2,coding_rate,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,modulation,pm10,pm25,rssi,snr,temp,timestamp
2020-02-02T09:50:39.683812643Z,61696000,3,571,,SF7BW125,sbox7,904.5,sds-gateway-1,39.69,,,,0,0,-55,11.25,22.61,2861951995
2020-02-02T09:51:04.263658634Z,61696000,0,161,,SF7BW125,sbox6,903.9,sds-gateway-3,63.16,,,,0,0,-15,10.5,8.53,3171724131
2020-02-02T09:54:38.940638857Z,113152000,1,547,,SF8BW125,sbox11,904.1,sds-gateway-1,71.08,,,,0,0,-111,-8,18.3,3101163444
2020-02-02T09:54:57.768923164Z,61696000,3,416,,SF7BW125,sbox10,904.5,center-for-civic-innovation,51,,,,0,0,-67,10,10.35,2954269563
2020-02-02T09:56:41.871874528Z,61696000,4,342,,SF7BW125,sbox4,904.7,sds-alex-apt,62.92,,,,1,1,-45,9.25,5.63,3798201643
2020-02-02T09:57:06.017872339Z,61696000,4,989,,SF7BW125,sbox2,904.7,sds-gateway-1,50.64,,,,0,0,-49,9.75,22.83,3248241259
2020-02-02T10:02:38.68124804Z,61696000,4,870,,SF7BW125,sbox8,904.7,sds-gateway-1,51.14,,,,0,0,-63,9,22.96,3580875731
2020-02-02T10:05:39.724867508Z,61696000,4,573,,SF7BW125,sbox7,904.7,sds-gateway-1,39.69,,,,0,0,-59,10.5,22.59,3761933363
2020-02-02T10:06:04.279769046Z,61696000,6,158,,SF7BW125,sbox6,905.1,sds-gateway-3,62.86,,,,0,0,-12,9.75,8.46,4071718548
2020-02-02T10:09:38.876549081Z,113152000,7,549,,SF8BW125,sbox11,905.3,sds-gateway-1,71.56,,,,0,0,-109,-7,18.18,4001147788
2020-02-02T10:09:57.769945435Z,61696000,0,486,,SF7BW125,sbox10,903.9,center-for-civic-innovation,53.42,,,,1,1,-66,9.75,15.38,3854264139
2020-02-02T10:11:41.744831357Z,61696000,2,348,,SF7BW125,sbox4,904.3,sds-alex-apt,63.1,,,,1,1,-42,7.75,5.29,403227179
2020-02-02T10:12:06.045888136Z,61696000,0,973,,SF7BW125,sbox2,903.9,sds-gateway-1,50.58,,,,0,0,-51,9.75,22.84,4148228019
2020-02-02T10:16:22.274118677Z,61696000,1,1034,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,37.64,,,,0,0,-117,-6.25,26.8,3721844787
2020-02-02T10:17:38.622065954Z,61696000,7,860,,SF7BW125,sbox8,905.3,sds-gateway-1,51.08,,,,0,0,-67,10.25,22.91,185884916
2020-02-02T10:20:39.672841482Z,61696000,3,574,,SF7BW125,sbox7,904.5,sds-gateway-1,39.56,,,,0,0,-57,9.5,22.55,366947571
2020-02-02T10:21:04.24750761Z,61696000,5,161,,SF7BW125,sbox6,904.9,sds-gateway-3,62.76,,,,0,0,-10,10,8.17,676745164
2020-02-02T10:24:38.943521617Z,113152000,1,552,,SF8BW125,sbox11,904.1,sds-gateway-1,71.81,,,,0,0,-109,-6.75,18.19,606165052
2020-02-02T10:24:57.779472892Z,61696000,2,443,,SF7BW125,sbox10,904.3,center-for-civic-innovation,48.26,,,,1,1,-66,7.25,11.7,459290875
2020-02-02T10:26:42.800680858Z,61696000,4,341,,SF7BW125,sbox4,904.7,sds-alex-apt,63.09,,,,1,1,-43,9,5.04,1304219947
2020-02-02T10:27:06.012957769Z,61696000,5,979,,SF7BW125,sbox2,904.9,sds-gateway-1,50.51,,,,0,0,-49,10.25,22.81,753246740
2020-02-02T10:31:22.284429434Z,61696000,0,1041,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,37.73,,,,0,0,-120,-6.5,26.79,326859555
2020-02-02T10:32:39.658505628Z,61696000,1,850,,SF7BW125,sbox8,904.1,sds-gateway-1,51.09,,,,0,0,-61,10.25,22.91,1086860427
2020-02-02T10:35:39.705864916Z,61696000,1,573,,SF7BW125,sbox7,904.1,sds-gateway-1,39.46,,,,2,2,-59,9.25,22.51,1266928595
2020-02-02T10:36:04.277341617Z,61696000,6,157,,SF7BW125,sbox6,905.1,sds-gateway-3,62.76,,,,0,0,-12,9.5,7.94,1576739556
2020-02-02T10:39:38.853284114Z,113152000,2,557,,SF8BW125,sbox11,904.3,sds-gateway-1,71.71,,,,0,0,-51,7.5,18.06,1506149740
2020-02-02T10:39:57.779163412Z,61696000,4,421,,SF7BW125,sbox10,904.7,center-for-civic-innovation,49.89,,,,2,2,-67,9.75,10.52,1359285747
2020-02-02T10:41:41.774034669Z,61696000,5,339,,SF7BW125,sbox4,904.9,sds-alex-apt,62.99,,,,0,0,-43,10,4.9,2203213964
2020-02-02T10:42:05.958165617Z,61696000,7,978,,SF7BW125,sbox2,905.3,sds-gateway-1,50.22,,,,0,0,-49,9.5,22.79,1653233212
2020-02-02T10:46:22.183161231Z,61696000,2,1038,,SF7BW125,sbox5,904.3,flood_lambeth_gateway,37.6,,,,0,0,-118,-7,26.73,1226841731
2020-02-02T10:47:38.520620831Z,61696000,7,843,,SF7BW125,sbox8,905.3,sds-gateway-1,51.05,,,,0,0,-55,8.25,22.86,1985836740
2020-02-02T10:50:39.667653393Z,61696000,2,580,,SF7BW125,sbox7,904.3,sds-gateway-1,39.41,,,,0,0,-51,6.5,22.51,2166909859
2020-02-02T10:51:04.208450781Z,61696000,5,150,,SF7BW125,sbox6,904.9,sds-gateway-3,62.67,,,,0,0,-11,10.5,7.85,2476734068
2020-02-02T10:54:39.910342149Z,113152000,3,567,,SF8BW125,sbox11,904.5,sds-gateway-1,72.06,,,,0,0,-53,12,17.91,2407133668
2020-02-02T10:54:57.78462573Z,61696000,6,405,,SF7BW125,sbox10,905.1,center-for-civic-innovation,50.06,,,,0,0,-66,9.75,10.03,2259281292
2020-02-02T10:56:41.796173455Z,61696000,7,346,,SF7BW125,sbox4,905.3,sds-alex-apt,62.77,,,,0,0,-45,9.5,4.82,3103207716
2020-02-02T10:57:05.90806557Z,61696000,2,964,,SF7BW125,sbox2,904.3,sds-gateway-1,50.54,,,,0,0,-49,7.5,22.8,2553219635
2020-02-02T11:01:22.174078023Z,61696000,0,1050,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,37.38,,,,0,0,-119,-6.5,26.65,2126824203
2020-02-02T11:02:38.562139885Z,61696000,2,844,,SF7BW125,sbox8,904.3,sds-gateway-1,51.01,,,,2,2,-55,7.75,22.87,2885812939
2020-02-02T11:05:39.635095929Z,61696000,0,563,,SF7BW125,sbox7,903.9,sds-gateway-1,39.35,,,,0,0,-55,9.75,22.52,3066891235
2020-02-02T11:06:05.242077688Z,61696000,2,155,,SF7BW125,sbox6,904.3,sds-gateway-3,62.64,,,,0,0,-13,8.25,7.76,3377728355
2020-02-02T11:09:38.853894244Z,113152000,5,561,,SF8BW125,sbox11,904.9,sds-gateway-1,72.17,,,,0,0,-52,11.25,17.95,3306119228
2020-02-02T11:09:57.796280209Z,61696000,7,435,,SF7BW125,sbox10,905.3,center-for-civic-innovation,62.62,,,,0,0,-67,10.5,10.67,3159276956
2020-02-02T11:11:41.746552068Z,61696000,2,342,,SF7BW125,sbox4,904.3,sds-alex-apt,62.15,,,,0,0,-45,7.5,4.98,4003201595
2020-02-02T11:12:06.956152598Z,61696000,4,960,,SF7BW125,sbox2,904.7,sds-gateway-1,50.5,,,,0,0,-51,9.25,22.79,3454205667
2020-02-02T11:16:22.177424528Z,61696000,6,1034,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,37.23,,,,1,1,-118,-6.25,26.59,3026805876
2020-02-02T11:17:38.510948852Z,61696000,3,832,,SF7BW125,sbox8,904.5,sds-gateway-1,51.03,,,,1,1,-57,8.75,22.86,3785788907
2020-02-02T11:20:39.580124964Z,61696000,2,570,,SF7BW125,sbox7,904.3,sds-gateway-1,39.29,,,,1,1,-54,7.5,22.48,3966872499
2020-02-02T11:21:04.184554255Z,61696000,7,154,,SF7BW125,sbox6,905.3,sds-gateway-3,62.63,,,,0,0,-15,10.25,7.63,4276723532
2020-02-02T11:24:38.88102246Z,113152000,6,552,,SF8BW125,sbox11,905.1,sds-gateway-1,72.22,,,,0,0,-108,-6.25,17.95,4206103940
2020-02-02T11:24:57.814300793Z,61696000,3,444,,SF7BW125,sbox10,904.5,center-for-civic-innovation,48.51,,,,0,0,-67,10.25,13.55,4059271275
2020-02-02T11:26:41.702520099Z,61696000,3,336,,SF7BW125,sbox4,904.5,sds-alex-apt,61.96,,,,0,0,-43,10.25,4.86,608228115
2020-02-02T11:27:05.901895126Z,61696000,0,946,,SF7BW125,sbox2,903.9,sds-gateway-1,50.47,,,,0,0,-49,10.25,22.79,58225283
2020-02-02T11:32:38.459899678Z,61696000,0,828,,SF7BW125,sbox8,903.9,sds-gateway-1,51,,,,1,1,-63,11,22.85,390796435
2020-02-02T11:35:39.623228705Z,61696000,3,563,,SF7BW125,sbox7,904.5,sds-gateway-1,39.17,,,,1,1,-53,9,22.46,571886563
2020-02-02T11:36:04.222319009Z,61696000,5,154,,SF7BW125,sbox6,904.9,sds-gateway-3,62.49,,,,0,0,-12,10.5,7.56,881751060
2020-02-02T11:39:38.847288857Z,113152000,5,558,,SF8BW125,sbox11,904.9,sds-gateway-1,72.22,,,,0,0,-52,11.25,17.95,811121364
2020-02-02T11:39:57.698713954Z,61696000,7,438,,SF7BW125,sbox10,905.3,center-for-civic-innovation,47.9,,,,0,0,-67,10,11.24,664298308
2020-02-02T11:41:41.749035949Z,61696000,5,343,,SF7BW125,sbox4,904.9,sds-alex-apt,62,,,,0,0,-43,11,4.52,1508222140
2020-02-02T11:42:05.956035281Z,61696000,2,943,,SF7BW125,sbox2,904.3,sds-gateway-1,50.48,,,,0,0,-49,7.5,22.76,958211635
2020-02-02T11:46:22.182249423Z,61696000,7,1030,,SF7BW125,sbox5,905.3,flood_lambeth_gateway,36.59,,,,0,0,-118,-6.75,26.48,531801460
2020-02-02T11:47:38.606071238Z,61696000,6,823,,SF7BW125,sbox8,905.1,sds-gateway-1,50.93,,,,0,0,-59,9.5,22.83,1290773948
2020-02-02T11:50:39.56150632Z,61696000,6,568,,SF7BW125,sbox7,905.1,sds-gateway-1,39.18,,,,0,0,-54,10.5,22.46,1471867884
2020-02-02T11:51:04.16452689Z,61696000,1,154,,SF7BW125,sbox6,904.1,sds-gateway-3,62.33,,,,0,0,-11,9.75,7.45,1781746131
2020-02-02T11:54:38.801428688Z,113152000,2,555,,SF8BW125,sbox11,904.3,sds-gateway-1,72.38,,,,0,0,-52,8.5,17.87,1711106108
2020-02-02T11:54:57.703428837Z,61696000,5,407,,SF7BW125,sbox10,904.9,center-for-civic-innovation,48.92,,,,0,0,-66,10.75,10.18,1564293628
2020-02-02T11:56:41.703416415Z,61696000,7,341,,SF7BW125,sbox4,905.3,sds-alex-apt,62.18,,,,0,0,-43,10,4.24,2408216420
2020-02-02T11:57:05.89898044Z,61696000,3,949,,SF7BW125,sbox2,904.5,sds-gateway-1,50.46,,,,1,1,-51,10.25,22.74,1858198051
2/2/2020 12:01:22 PM,61696000,6,1034,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,36.32,,,,0,0,-118,-5,26.38,1431785332
2020-02-02T12:02:38.453185886Z,61696000,5,827,,SF7BW125,sbox8,904.9,sds-gateway-1,50.62,,,,2,0,-59,8.75,22.8,2190750020
2020-02-02T12:05:39.508655208Z,61696000,4,569,,SF7BW125,sbox7,904.7,sds-gateway-1,39.18,,,,0,0,-58,9.75,22.48,2371849219
2020-02-02T12:06:04.198330779Z,61696000,2,162,,SF7BW125,sbox6,904.3,sds-gateway-3,62.24,,,,0,0,-13,7.75,7.35,2681741283
2020-02-02T12:09:38.833609334Z,113152000,6,540,,SF8BW125,sbox11,905.1,sds-gateway-1,72.4,,,,0,0,-108,-6.25,17.75,2611090748
2020-02-02T12:09:57.710120066Z,61696000,3,399,,SF7BW125,sbox10,904.5,center-for-civic-innovation,49.98,,,,0,0,-69,11,9.69,2464289235
2020-02-02T12:11:41.754254545Z,61696000,6,350,,SF7BW125,sbox4,905.1,sds-alex-apt,62.42,,,,2,0,-43,9.25,3.94,3308211148
2020-02-02T12:12:05.84300865Z,61696000,0,954,,SF7BW125,sbox2,903.9,sds-gateway-1,50.46,,,,0,0,-52,11.25,22.71,2758184555
2020-02-02T12:16:22.08435425Z,61696000,1,1051,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,36.02,,,,0,0,-118,-4.5,26.34,2331767067
2020-02-02T12:17:38.458143821Z,61696000,0,822,,SF7BW125,sbox8,903.9,sds-gateway-1,50.96,,,,2,1,-61,9,22.79,3090726043
2020-02-02T12:20:40.560358612Z,61696000,3,563,,SF7BW125,sbox7,904.5,sds-gateway-1,39.13,,,,0,0,-65,12,22.42,3272829635
2020-02-02T12:21:04.291970962Z,61696000,0,166,,SF7BW125,sbox6,903.9,sds-gateway-3,62.18,,,,0,0,-15,10,7.14,3581736595
2020-02-02T12:24:38.789630289Z,113152000,3,547,,SF8BW125,sbox11,904.5,sds-gateway-1,72.29,,,,0,0,-53,12,17.68,3511075524
2020-02-02T12:24:57.73338504Z,61696000,5,470,,SF7BW125,sbox10,904.9,center-for-civic-innovation,48.66,,,,0,0,-63,9.25,14.93,3364284036
2020-02-02T12:26:42.704322275Z,61696000,0,344,,SF7BW125,sbox4,903.9,sds-alex-apt,62.68,,,,2,0,-47,9.75,3.65,4209205219
2020-02-02T12:27:05.89670285Z,61696000,7,950,,SF7BW125,sbox2,905.3,sds-gateway-1,50.37,,,,1,1,-52,10,22.73,3658170988
2020-02-02T12:31:22.100298454Z,61696000,0,1058,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,36,,,,0,0,-119,-5,26.28,3231749147
2020-02-02T12:32:39.361596355Z,61696000,2,822,,SF7BW125,sbox8,904.3,sds-gateway-1,50.6,,,,2,1,-59,8,22.79,3991701699
2020-02-02T12:35:39.500889838Z,61696000,5,570,,SF7BW125,sbox7,904.9,sds-gateway-1,39.05,,,,0,0,-63,9.25,22.43,4171810468
2020-02-02T12:36:04.17522515Z,61696000,1,158,,SF7BW125,sbox6,904.1,sds-gateway-3,62.29,,,,0,0,-11,9.5,6.92,186764779
2020-02-02T12:39:38.737482298Z,113152000,5,554,,SF8BW125,sbox11,904.9,sds-gateway-1,72.51,,,,0,0,-53,11.75,17.83,116092980
2020-02-02T12:39:57.721677132Z,61696000,1,430,,SF7BW125,sbox10,904.1,center-for-civic-innovation,47.34,,,,0,0,-66,10.75,11.18,4264278179
2/2/2020 12:41:41 PM,61696000,3,347,,SF7BW125,sbox4,904.5,sds-alex-apt,62.88,,,,0,0,-45,10,3.65,813234147
2020-02-02T12:42:05.915074984Z,61696000,7,951,,SF7BW125,sbox2,905.3,sds-gateway-1,50.21,,,,1,1,-109,-6.25,22.73,263190212
2020-02-02T12:47:38.397505778Z,61696000,0,816,,SF7BW125,sbox8,903.9,sds-gateway-1,50.87,,,,0,0,-61,10,22.76,595711115
2020-02-02T12:50:39.461200496Z,61696000,2,562,,SF7BW125,sbox7,904.3,sds-gateway-1,38.9,,,,0,0,-63,7.5,22.42,776825811
2020-02-02T12:51:04.217718941Z,61696000,4,157,,SF7BW125,sbox6,904.7,sds-gateway-3,62.46,,,,0,0,-13,9.5,6.96,1086760363
2020-02-02T12:54:39.788773462Z,113152000,4,560,,SF8BW125,sbox11,904.7,sds-gateway-1,72.51,,,,0,0,-52,10.75,17.99,1017077036
2020-02-02T12:54:57.727403085Z,61696000,2,413,,SF7BW125,sbox10,904.3,center-for-civic-innovation,47.95,,,,0,0,-65,6.5,10.15,869304931
2020-02-02T12:56:41.707273073Z,61696000,4,357,,SF7BW125,sbox4,904.7,sds-alex-apt,62.9,,,,0,0,-46,9.75,3.83,1713229547
2020-02-02T12:57:05.884536596Z,61696000,0,944,,SF7BW125,sbox2,903.9,sds-gateway-1,49.95,,,,0,0,-52,9.5,22.7,1163176603
2020-02-02T13:01:22.09219561Z,61696000,1,1052,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,35.56,,,,0,0,-118,-5,26.12,736746515
2020-02-02T13:02:38.347420036Z,61696000,1,811,,SF7BW125,sbox8,904.1,sds-gateway-1,50.57,,,,0,0,-57,9.75,22.76,1495687091
2020-02-02T13:05:39.501187485Z,61696000,3,566,,SF7BW125,sbox7,904.5,sds-gateway-1,38.92,,,,0,0,-53,10.25,22.46,1676807115
2020-02-02T13:06:05.15422534Z,61696000,3,162,,SF7BW125,sbox6,904.5,sds-gateway-3,62.75,,,,0,0,-12,9.25,7.1,1987755355
2020-02-02T13:09:38.771563636Z,113152000,6,559,,SF8BW125,sbox11,905.1,sds-gateway-1,72.3,,,,0,0,-109,-6,18.29,1916062324
2020-02-02T13:09:57.739962178Z,61696000,1,405,,SF7BW125,sbox10,904.1,center-for-civic-innovation,53.71,,,,0,0,-66,10.75,9.56,1769301691
2020-02-02T13:11:41.763149285Z,61696000,3,350,,SF7BW125,sbox4,904.5,sds-alex-apt,62.67,,,,0,0,-45,9,4.27,2613223483
2020-02-02T13:12:06.849349504Z,61696000,1,945,,SF7BW125,sbox2,904.1,sds-gateway-1,50.27,,,,0,0,-53,10.5,22.74,2064162059
2/2/2020 1:17:38 PM,61696000,2,817,,SF7BW125,sbox8,904.3,sds-gateway-1,50.83,,,,0,0,-64,7.5,22.79,2395663339
2020-02-02T13:21:04.191548056Z,61696000,1,163,,SF7BW125,sbox6,904.1,sds-gateway-3,63.03,,,,0,0,-12,9,7.3,2886751371
2020-02-02T13:24:38.757189708Z,113152000,1,559,,SF8BW125,sbox11,904.1,sds-gateway-1,72.1,,,,0,0,-51,11.5,18.76,119229804
2020-02-02T13:24:57.739136894Z,61696000,6,503,,SF7BW125,sbox10,905.1,center-for-civic-innovation,57.28,,,,0,0,-64,10.25,15.62,2669297012
2020-02-02T13:26:41.711813144Z,61696000,5,353,,SF7BW125,sbox4,904.9,sds-alex-apt,61.87,,,,0,0,-43,10.25,5.3,3513219132
2020-02-02T13:27:05.782293034Z,61696000,5,958,,SF7BW125,sbox2,904.9,sds-gateway-1,50.19,,,,0,0,-51,9.5,22.74,266332156
2020-02-02T13:31:21.990864095Z,61696000,0,1044,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,34.79,,,,0,0,-120,-7,26.07,2536710059
2020-02-02T13:32:38.430893561Z,61696000,0,818,,SF7BW125,sbox8,903.9,sds-gateway-1,50.52,,,,0,0,-60,8.75,22.79,598822195
2020-02-02T13:35:39.491499847Z,61696000,4,575,,SF7BW125,sbox7,904.7,sds-gateway-1,38.6,,,,0,0,-57,10,22.55,779952803
2020-02-02T13:36:04.137039473Z,61696000,3,166,,SF7BW125,sbox6,904.5,sds-gateway-3,63.35,,,,6,0,-13,9,7.75,3786746667
2020-02-02T13:39:38.740715799Z,113152000,3,553,,SF8BW125,sbox11,904.5,sds-gateway-1,68.15,,,,0,0,-51,11,25.07,1019214252
2020-02-02T13:39:57.736070694Z,61696000,2,434,,SF7BW125,sbox10,904.3,center-for-civic-innovation,47.18,,,,0,0,-65,7.25,12.99,3569290715
2020-02-02T13:41:41.78376507Z,61696000,0,354,,SF7BW125,sbox4,903.9,sds-alex-apt,60.52,,,,1,1,-47,9.5,6.36,118245211
2020-02-02T13:42:06.837496775Z,61696000,4,959,,SF7BW125,sbox2,904.7,sds-gateway-1,50.2,,,,1,1,-52,9.25,22.83,1166318579
2020-02-02T13:46:21.992267472Z,61696000,6,1057,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,34.36,,,,0,0,-117,-5.25,25.98,3436692148
2020-02-02T13:47:38.283621215Z,61696000,2,813,,SF7BW125,sbox8,904.3,sds-gateway-1,50.78,,,,0,0,-60,7,22.82,1498798227
2020-02-02T13:50:39.433798331Z,61696000,2,594,,SF7BW125,sbox7,904.3,sds-gateway-1,38.59,,,,0,0,-70,7.5,22.62,1679933827
2020-02-02T13:51:04.174079674Z,61696000,7,161,,SF7BW125,sbox6,905.3,sds-gateway-3,62.65,,,,5,1,-15,10.25,8.58,391772820
2020-02-02T13:54:38.705150778Z,113152000,6,552,,SF8BW125,sbox11,905.1,sds-gateway-1,62.48,,,,1,1,-102,-6.5,27.69,1919198540
2020-02-02T13:54:57.747991954Z,61696000,1,419,,SF7BW125,sbox10,904.1,center-for-civic-innovation,46.35,,,,0,0,-65,9.25,12.13,174317915
2020-02-02T13:56:41.743962921Z,61696000,2,353,,SF7BW125,sbox4,904.3,sds-alex-apt,59.77,,,,1,1,-43,8,7.14,1018237651
2020-02-02T13:57:05.787103521Z,61696000,1,954,,SF7BW125,sbox2,904.1,sds-gateway-1,50.14,,,,1,1,-51,9.5,22.89,2066305027
2020-02-02T14:01:21.993419988Z,61696000,1,1070,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,34.47,,,,0,0,-118,-3.5,25.95,41706867
2020-02-02T14:02:38.233372661Z,61696000,3,812,,SF7BW125,sbox8,904.5,sds-gateway-1,50.53,,,,0,0,-65,10.75,22.82,2398774515
2020-02-02T14:05:39.383056895Z,61696000,6,588,,SF7BW125,sbox7,905.1,sds-gateway-1,38.67,,,,0,0,-55,9.75,22.69,2579915068
2020-02-02T14:06:04.209109862Z,61696000,0,155,,SF7BW125,sbox6,903.9,sds-gateway-3,61.4,,,,5,2,-17,9.75,9.48,1291768987
2020-02-02T14:09:38.736011024Z,113152000,1,551,,SF8BW125,sbox11,904.1,sds-gateway-1,58.52,,,,1,1,-109,-8,31.75,2819182028
2020-02-02T14:09:57.842459758Z,61696000,7,408,,SF7BW125,sbox10,905.3,center-for-civic-innovation,46.23,,,,0,0,-103,-1.75,13.16,1074311892
2020-02-02T14:11:41.68713156Z,61696000,1,354,,SF7BW125,sbox4,904.1,sds-alex-apt,58.07,,,,1,1,-43,9.25,8.46,1918228747
2020-02-02T14:12:05.817127699Z,61696000,3,954,,SF7BW125,sbox2,904.5,sds-gateway-1,50.06,,,,1,1,-49,10,22.94,2966291931
2020-02-02T14:16:21.993739323Z,61696000,2,1251,,SF7BW125,sbox5,904.3,flood_lambeth_gateway,34.71,,,,0,0,-118,-2,25.95,941688947
2020-02-02T14:17:38.276214488Z,61696000,7,820,,SF7BW125,sbox8,905.3,sds-gateway-1,50.86,,,,0,0,-65,10.25,22.86,3298750892
2020-02-02T14:20:39.427678859Z,61696000,2,591,,SF7BW125,sbox7,904.3,sds-gateway-1,38.89,,,,0,0,-55,7.25,22.73,3479896843
2020-02-02T14:21:04.156918469Z,61696000,7,158,,SF7BW125,sbox6,905.3,sds-gateway-3,59.92,,,,4,2,-15,10.25,9.94,2191762396
2020-02-02T14:24:38.666042783Z,113152000,3,568,,SF8BW125,sbox11,904.5,sds-gateway-1,60.91,,,,1,1,-53,11,28.75,3719166076
2020-02-02T14:24:57.663373757Z,61696000,1,412,,SF7BW125,sbox10,904.1,center-for-civic-innovation,46.18,,,,0,0,-65,9.75,17.99,1974305939
2020-02-02T14:26:42.728337671Z,61696000,2,360,,SF7BW125,sbox4,904.3,sds-alex-apt,58.56,,,,1,1,-43,8.25,7.97,2819217955
2020-02-02T14:27:05.778086584Z,61696000,2,961,,SF7BW125,sbox2,904.3,sds-gateway-1,50.49,,,,1,1,-49,7.5,23,3866277907
2020-02-02T14:31:21.990712675Z,61696000,6,1257,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,34.08,,,,0,0,-119,-8,25.85,1841671052
2020-02-02T14:32:39.223607374Z,61696000,3,838,,SF7BW125,sbox8,904.5,sds-gateway-1,51.09,,,,0,0,-58,10.25,22.93,4199725515
2020-02-02T14:35:39.378060154Z,61696000,3,602,,SF7BW125,sbox7,904.5,sds-gateway-1,39.72,,,,0,0,-52,9.25,22.9,84910275
2020-02-02T14:36:04.184310292Z,61696000,3,155,,SF7BW125,sbox6,904.5,sds-gateway-3,59.15,,,,3,1,-13,11,10.15,3091755899
2020-02-02T14:39:38.615719162Z,113152000,5,557,,SF8BW125,sbox11,904.9,sds-gateway-1,55.67,,,,1,1,-52,11.25,32.98,324183164
2020-02-02T14:39:57.908516779Z,61696000,2,420,,SF7BW125,sbox10,904.3,center-for-civic-innovation,42.95,,,,0,0,-108,-4,19.85,2874298907
2020-02-02T14:41:41.708366404Z,61696000,0,357,,SF7BW125,sbox4,903.9,sds-alex-apt,57.62,,,,0,0,-45,10.75,8.1,3718209379
2020-02-02T14:42:05.895686035Z,61696000,0,961,,SF7BW125,sbox2,903.9,sds-gateway-1,51.01,,,,0,0,-49,8.75,23.14,471297003
2020-02-02T14:47:38.259564305Z,61696000,6,844,,SF7BW125,sbox8,905.1,sds-gateway-1,51.62,,,,0,0,-57,11.75,23,803735444
2020-02-02T14:50:39.321329911Z,61696000,4,623,,SF7BW125,sbox7,904.7,sds-gateway-1,39.43,,,,0,0,-59,9.25,23.04,984891539
2020-02-02T14:51:04.20262971Z,61696000,4,143,,SF7BW125,sbox6,904.7,sds-gateway-3,58.65,,,,3,1,-13,10,10.33,3991749115
2020-02-02T14:54:39.708491546Z,113152000,1,541,,SF8BW125,sbox11,904.1,sds-gateway-1,55.39,,,,0,0,-109,-7,31.25,1224168900
2020-02-02T14:54:57.898584706Z,61696000,0,411,,SF7BW125,sbox10,903.9,center-for-civic-innovation,39.16,,,,1,1,-65,9,24.26,3774291203
2020-02-02T14:56:41.742192702Z,61696000,6,356,,SF7BW125,sbox4,905.1,sds-alex-apt,57.62,,,,0,0,-45,10.25,8.28,323231988
2020-02-02T14:57:05.780050509Z,61696000,1,974,,SF7BW125,sbox2,904.1,sds-gateway-1,51.11,,,,0,0,-49,9,23.01,1371283459
2020-02-02T15:02:38.253151342Z,61696000,7,848,,SF7BW125,sbox8,905.3,sds-gateway-1,51.76,,,,0,0,-57,10.25,23.09,1703711508
2020-02-02T15:05:39.456119327Z,61696000,7,618,,SF7BW125,sbox7,905.3,sds-gateway-1,40.95,,,,0,0,-57,10.75,23.18,1884872828
2020-02-02T15:06:05.136370439Z,61696000,6,134,,SF7BW125,sbox6,905.1,sds-gateway-3,58.34,,,,3,1,-12,10,10.51,597773972
2020-02-02T15:09:38.799481619Z,113152000,5,539,,SF8BW125,sbox11,904.9,sds-gateway-1,54.11,,,,0,0,-53,11.75,33.68,2124153244
2020-02-02T15:09:57.751078331Z,61696000,5,404,,SF7BW125,sbox10,904.9,center-for-civic-innovation,33,,,,1,1,-105,-2,26.84,379314508
2020-02-02T15:11:41.68120989Z,61696000,4,348,,SF7BW125,sbox4,904.7,sds-alex-apt,57.28,,,,0,0,-43,10,9.1,1223221547
2020-02-02T15:12:05.713659758Z,61696000,4,968,,SF7BW125,sbox2,904.7,sds-gateway-1,51.09,,,,0,0,-52,11,23.28,2271270323
2020-02-02T15:17:38.183142111Z,61696000,0,843,,SF7BW125,sbox8,903.9,sds-gateway-1,52.22,,,,0,0,-59,10,23.24,2603687763
2020-02-02T15:20:39.333617965Z,61696000,1,606,,SF7BW125,sbox7,904.1,sds-gateway-1,39.89,,,,0,0,-58,9,23.69,2784853987
2020-02-02T15:21:04.170510374Z,61696000,0,136,,SF7BW125,sbox6,903.9,sds-gateway-3,58.02,,,,0,0,-17,10.5,11.06,1496767587
2020-02-02T15:24:38.730431449Z,113152000,6,564,,SF8BW125,sbox11,905.1,sds-gateway-1,56.07,,,,1,1,-101,-5.75,30.8,3024138316
2020-02-02T15:24:57.645695117Z,61696000,2,412,,SF7BW125,sbox10,904.3,center-for-civic-innovation,45.67,,,,1,1,-112,-6,24.91,1279305099
2020-02-02T15:26:41.634587825Z,61696000,3,346,,SF7BW125,sbox4,904.5,sds-alex-apt,56,,,,0,0,-45,10.75,9.98,2123210347
2020-02-02T15:27:05.832877994Z,61696000,1,969,,SF7BW125,sbox2,904.1,sds-gateway-1,51.37,,,,0,0,-49,9,23.44,3171256099
